Index,Ticker,AveragePriceTarget,NumRatings,ClosingPrice,MarketCap,ExpectedGrowthRate,OverallRecommendation,ProjectedMarketCap,TotalRevenue,NormEBITDA,ReturnOnAssets,ChangeNormEBITDA,ChangeRevenue,OperatingCashFlow,ChangeOCF,Sector
759,FOUR,79.0,16,71.4,5919274326.499939,0.106,1,6546717405.1089325,1367500000.0,156100000.0,0.01784,60700000.0,600600000.0,275400000.0,116600000.0,Technology
760,FOX,35.0,5,31.02,17461592041.361572,0.128,1,19696675822.655853,13974000000.0,3088000000.0,0.07545,660000000.0,1065000000.0,2279000000.0,395000000.0,Communication Services
761,FOXA,39.0,20,33.74,17461598568.503662,0.156,1,20185607945.19023,13974000000.0,3088000000.0,0.07545,660000000.0,1065000000.0,2279000000.0,395000000.0,Communication Services
762,FOXF,126.0,7,107.05,4528332884.092712,0.177,1,5329847804.577123,1602491000.0,291945000.0,0.09129,27705000.0,303427000.0,187094000.0,0.0,Consumer Cyclical
763,FPI,14.0,5,10.73,588422444.896698,0.305,1,767891290.5901909,61210000.0,32760000.0,0.01377,0.0,9471000.0,17051000.0,0.0,Real Estate
764,FR,58.0,10,51.85,7013282228.808105,0.119,1,7847862814.03627,539929000.0,363100000.0,-1.0,4902000.0,63639000.0,410897000.0,0.0,Real Estate
766,FREY,18.0,5,7.92,1106463547.298645,1.273,1,2514991643.00982,0.0,-136871000.0,-0.10391,0.0,0.0,-90009000.0,0.0,Industrials
767,FRG,44.5,4,26.59,935662220.369339,0.674,1,1566298556.8982737,4397832000.0,354641000.0,0.048249997,0.0,1142628000.0,-37426000.0,0.0,Consumer Cyclical
768,FRGE,2.08,4,1.6,305948804.5589924,0.3,1,397733445.9266901,68900000.0,-134625000.0,-0.22459999,3087000.0,-59156000.0,-68806000.0,0.0,Technology
770,FRO,22.5,6,15.44,3437299150.103668,0.457,1,5008144861.701044,1430208000.0,616047000.0,0.06091,0.0,680827000.0,370895000.0,0.0,Energy
771,FROG,28.0,10,20.15,2020843461.742401,0.39,1,2808972411.821937,280040000.0,-75185000.0,-0.05722,0.0,73357000.0,21425000.0,0.0,Technology
772,FRPT,75.0,17,65.4,3142358893.3158875,0.147,1,3604285650.633322,595344000.0,-15718000.0,-0.03695,0.0,169855000.0,-43227000.0,0.0,Consumer Defensive
773,FRSH,18.0,14,14.54,4186313052.6968384,0.238,1,5182655559.238686,497999000.0,-221868000.0,-0.10189,0.0,126977000.0,-2525000.0,0.0,Technology
774,FRT,120.0,17,97.62,8004527841.2109375,0.229,1,9837564716.848242,1074378000.0,671202000.0,0.028989999,0.0,123154000.0,516769000.0,0.0,Real Estate
775,FSLR,210.0,19,201.61,22467216858.016968,0.042,0,23410839966.05368,2619319000.0,53450000.0,-0.01779,0.0,-304058000.0,873369000.0,0.0,Technology
776,FSM,4.46,5,3.98,1156138297.3806,0.121,1,1296031031.3636525,599853000.0,299131000.0,0.03561,0.0,81638000.0,194249000.0,0.0,Basic Materials
777,FSR,13.0,9,5.36,1761145963.8690948,1.425,1,4270778962.382555,342000.0,-508238000.0,-0.19740999,0.0,236000.0,-452537000.0,0.0,Consumer Cyclical
778,FSV,155.0,5,138.47,6185593424.530029,0.119,1,6921679042.049103,3745835000.0,333832000.0,0.05289,0.0,496763000.0,105893000.0,0.0,Real Estate
779,FTAI,29.75,8,26.38,2630845660.3042603,0.128,1,2967593904.823205,708411000.0,387328000.0,0.02693,0.0,252609000.0,-20657000.0,0.0,Industrials
780,FTCI,4.5,9,2.33,262900881.39152527,0.931,1,507661601.9670353,123066000.0,-99045000.0,-0.32832,0.0,-147459000.0,-54510000.0,0.0,Technology
781,FTDR,30.0,5,27.05,2205121347.805023,0.109,1,2445479574.7157707,1602000000.0,187000000.0,0.08311,0.0,60000000.0,142000000.0,0.0,Consumer Cyclical
782,FTI,18.0,15,13.54,5975310303.165436,0.329,1,7941187392.906864,6700400000.0,657500000.0,0.01129,60700000.0,296900000.0,352100000.0,0.0,Energy
783,FTNT,70.0,19,65.15,51081900053.98975,0.074,0,54861960657.98499,4417400000.0,1077800000.0,0.09089,0.0,1075200000.0,1730600000.0,0.0,Technology
784,FTS,43.16,13,43.98,21541975163.941406,-0.019,0,21132677635.82652,11043000000.0,4608000000.0,0.027929999,0.0,1595000000.0,3074000000.0,0.0,Utilities
785,FTV,75.0,17,64.71,23141589872.58911,0.159,1,26821102662.33078,5825700000.0,1455300000.0,0.03884,0.0,571000000.0,1303200000.0,0.0,Technology
786,FUBO,3.0,6,1.11,247053822.0639038,1.703,1,667786481.038732,1008696000.0,-371029000.0,-0.23586,0.0,370346000.0,-316701000.0,0.0,Communication Services
787,FUL,80.0,5,65.07,3558782395.309448,0.229,1,4373743563.835311,3749183000.0,475590000.0,0.04812,-14835000.0,471152000.0,279732000.0,23218000.0,Basic Materials
789,FUN,55.5,8,45.5,2474403750.0,0.22,1,3018772575.0,1817383000.0,531849000.0,0.08497,0.0,479164000.0,407672000.0,0.0,Consumer Cyclical
790,FUSN,11.5,8,3.91,247097538.424182,1.941,1,726713860.5055193,1440000.0,-80325000.0,-0.23347001,909000.0,21000.0,-73276000.0,0.0,Healthcare
791,FVRR,52.0,10,34.03,1263282032.6843262,0.528,1,1930294945.9416504,337366000.0,-30835000.0,-0.043449998,-21744000.0,39704000.0,30112000.0,0.0,Communication Services
792,FWONK,78.0,5,72.81,17228956329.8125,0.071,0,18452212229.229187,2136000000.0,592000000.0,0.010290001,1000000.0,991000000.0,534000000.0,4000000.0,Communication Services
793,FWRD,122.0,6,103.87,2711142102.6893616,0.175,1,3185591970.66,1973403000.0,313362000.0,0.14294,0.0,310976000.0,259090000.0,0.0,Industrials
794,FWRG,20.5,8,15.12,904442105.154419,0.356,1,1226423494.5893922,730162000.0,55486000.0,0.01238,0.0,128969000.0,62937000.0,0.0,Consumer Cyclical
796,G,53.0,7,44.85,8237554010.943359,0.182,1,9736788840.935053,4371172000.0,616275000.0,0.07417,74995000.0,348961000.0,443670000.0,0.0,Technology
797,GAMB,13.0,4,9.68,355557059.20944214,0.343,1,477513130.5182808,42323000.0,16894000.0,0.05775,-360000.0,34184000.0,18755000.0,0.0,Consumer Cyclical
798,GANX,10.0,4,4.68,55614309.96007919,1.137,1,118847780.38468924,164994.0,-13737769.0,-0.28962,64168.0,-24886.0,-14692139.0,0.0,Healthcare
799,GATX,125.0,5,108.12,3850034365.802765,0.156,1,4450639726.867996,1273000000.0,313200000.0,0.02104,371300000.0,15600000.0,533500000.0,0.0,Industrials
800,GAU,0.87,4,0.62,142837466.0585518,0.403,1,200400964.88014817,0.0,-60191000.0,-0.055910002,0.0,0.0,1784000.0,0.0,Basic Materials
801,GBIO,11.5,4,3.97,266358020.9195376,1.897,1,771639186.6039004,0.0,-136052000.0,-0.19098,5130000.0,0.0,-102448000.0,0.0,Healthcare
802,GBTG,8.4,6,6.59,3057410853.512696,0.275,1,3898198838.2286873,1851000000.0,-18000000.0,-0.02484,0.0,1088000000.0,-394000000.0,0.0,Technology
803,GBX,36.0,4,30.39,996266232.9910278,0.185,1,1180575486.094368,2977700000.0,196200000.0,0.01606,59100000.0,1229719000.0,-26500000.0,182700000.0,Industrials
804,GCMG,9.5,6,7.63,1425894421.3867188,0.245,1,1775238554.6264648,446530000.0,85604000.0,0.09377,3856000.0,-85062000.0,216513000.0,0.0,Financial Services
805,GD,265.0,17,228.98,62904006882.615234,0.157,1,72779935963.18582,39407000000.0,5095000000.0,0.05657,216000000.0,938000000.0,4579000000.0,0.0,Industrials
806,GDDY,93.5,12,76.77,11952320777.359009,0.218,1,14557926706.823273,4091300000.0,716700000.0,0.04558,0.0,275600000.0,979700000.0,0.0,Technology
807,GDOT,23.0,10,16.14,853641339.7186279,0.425,1,1216438909.0990448,1449566000.0,164786000.0,0.01052,0.0,16369000.0,277686000.0,0.0,Financial Services
808,GDS,34.0,17,17.24,3287754018.431092,0.972,1,6483450924.346113,9325631000.0,3851105000.0,0.00509,144308000.0,1506950000.0,2858067000.0,0.0,Technology
809,GDYN,20.0,6,11.26,873093661.7473602,0.776,1,1550614343.263312,310482000.0,-11361000.0,-0.01311,0.0,99202000.0,31652000.0,0.0,Technology
810,GEF,69.0,5,62.21,3148572473.66333,0.109,1,3491766873.292633,6349500000.0,880600000.0,0.074650005,-31500000.0,793400000.0,668000000.0,10500000.0,Consumer Cyclical
811,GEN,27.0,4,17.21,11248507169.288574,0.569,1,17648907748.613773,2796000000.0,1317000000.0,0.0696,-22000000.0,245000000.0,759000000.0,-215000000.0,Technology
812,GENI,7.0,7,4.4,984077621.3293076,0.591,1,1565667495.5349283,341029000.0,-181204000.0,-0.13641,68529000.0,78294000.0,-3455000.0,0.0,Communication Services
813,GERN,5.0,6,2.0,1017443968.0,1.5,1,2543609920.0,1393000.0,-124406000.0,-0.41571,868000.0,-797000.0,-127379000.0,0.0,Healthcare
814,GES,26.0,4,18.8,1067390636.6832732,0.383,1,1476201250.5329669,2687350000.0,282247000.0,0.06548,61467000.0,95719000.0,169188000.0,0.0,Consumer Cyclical
815,GETY,7.0,5,5.74,2298341828.353882,0.22,1,2803977030.591736,918688000.0,301305000.0,-1.0,-133744039.0,103287000.0,188617613.0,-9200387.0,Communication Services
817,GFL,37.21,11,33.85,12356840663.78247,0.099,0,13580167889.496937,6761300000.0,1551200000.0,0.00485,-62200000.0,1235800000.0,1096300000.0,0.0,Industrials
818,GFS,80.0,15,66.22,36094736314.65234,0.208,1,43602441468.10003,8108000000.0,2906000000.0,0.040409997,0.0,1523000000.0,2624000000.0,0.0,Technology
819,GGG,75.0,5,69.54,11887514900.184814,0.079,0,12826628577.299416,2143521000.0,641618000.0,0.14663,0.0,155913000.0,377394000.0,0.0,Industrials
820,GH,55.0,14,23.6,2417489639.076233,1.331,1,5635168348.686699,449538000.0,-614910000.0,-0.17839001,35962000.0,75885000.0,-309463000.0,0.0,Healthcare
821,GHL,9.75,4,8.15,149228123.015213,0.196,1,178476835.12619478,258454000.0,23134000.0,0.0058399998,1794000.0,-59085000.0,27532000.0,0.0,Financial Services
823,GIB,104.17,10,97.14,23122136137.59864,0.072,0,24786929939.50574,12867201000.0,2604545000.0,0.08663999,39651000.0,740408000.0,1985947000.0,120949000.0,Technology
824,GIII,16.0,7,14.9,692678632.2660446,0.074,0,743936851.0537319,3226728000.0,295880000.0,0.05231,321792000.0,460190000.0,-104599000.0,0.0,Consumer Cyclical
825,GIL,38.35,8,31.92,6068981789.865845,0.201,1,7288847129.62888,3240482000.0,782706000.0,0.120170005,-10524000.0,317912000.0,413488000.0,0.0,Consumer Cyclical
826,GIS,85.0,19,87.06,51135036413.07031,-0.024,0,49907795539.156624,18992800000.0,3548000000.0,0.06547,-56900000.0,865800000.0,3115000000.0,-201100000.0,Consumer Defensive
827,GKOS,57.0,9,48.17,2322145552.7297974,0.183,1,2747098188.87935,282862000.0,-68763000.0,-0.062319998,35946000.0,-11149000.0,-33083000.0,0.0,Healthcare
828,GLBE,35.5,10,29.43,4604912147.750855,0.206,1,5553524050.187531,409049000.0,-159906000.0,-0.11783,149047000.0,163775000.0,81485000.0,0.0,Consumer Cyclical
829,GLNG,35.0,7,21.07,2272926217.0791626,0.661,1,3775330446.568489,451765000.0,298788000.0,0.10213,0.0,-184025000.0,298881000.0,0.0,Energy
830,GLOB,226.5,10,148.96,6222953240.478516,0.521,1,9465111878.767822,1780243000.0,336428000.0,0.07068,120628000.0,483165000.0,197524000.0,0.0,Technology
831,GLPG,49.6,6,37.67,2482343636.338806,0.317,1,3269246569.0582075,484846000.0,-138003000.0,-0.03032,0.0,20434000.0,-500544000.0,0.0,Healthcare
832,GLPI,56.0,17,51.08,13153968422.887695,0.096,0,14416749391.484917,1311685000.0,1222184000.0,0.05531,0.0,95334000.0,920126000.0,0.0,Real Estate
833,GLUE,21.0,9,7.84,386974567.5315857,1.679,1,1036704866.417118,0.0,-108758000.0,-0.17407,3745000.0,0.0,-92466000.0,0.0,Healthcare
834,GLW,40.0,12,34.26,29170197027.21289,0.168,1,34070790127.784657,14189000000.0,3190000000.0,0.039920002,0.0,107000000.0,2615000000.0,0.0,Technology
835,GMAB,40.5,6,38.28,24967173122.546875,0.058,0,26415269163.654594,14595000000.0,7043000000.0,0.102910005,0.0,6113000000.0,3912000000.0,0.0,Healthcare
836,GMED,67.0,13,57.21,5711995054.59137,0.171,1,6688746208.926494,1022843000.0,313823000.0,0.06448,0.0,64741000.0,178468000.0,0.0,Healthcare
837,GMRE,12.0,7,8.94,623335248.5025177,0.342,1,836515903.4903787,137283000.0,96489000.0,0.017819999,0.0,21347000.0,76541000.0,0.0,Real Estate
838,GMS,67.0,7,52.89,2184647869.7891235,0.267,1,2767948851.0228195,4634875000.0,642418000.0,0.10311,100270000.0,1336052000.0,436425000.0,256814000.0,Industrials
839,GNK,27.0,9,15.12,653336707.0549965,0.786,1,1166859358.8002238,536934000.0,230065000.0,0.08795,0.0,-10195000.0,189323000.0,0.0,Industrials
840,GNL,16.5,4,12.51,1340383974.5235443,0.319,1,1767966462.396555,378857000.0,281864000.0,0.01869,4834000.0,-12371000.0,181820000.0,0.0,Real Estate
841,GNRC,145.0,19,99.57,6162138356.113434,0.456,1,8972073446.50116,4564737000.0,723506000.0,0.08547,0.0,827553000.0,58516000.0,0.0,Industrials
842,GNSS,6.0,4,2.99,109900141.35053158,1.007,1,220569583.6905169,54035000.0,12242000.0,-0.03498,1449000.0,7032000.0,-1680000.0,-2148000.0,Technology
844,GNTX,33.0,8,27.05,6437548384.830322,0.22,1,7853809029.492993,1918958043.0,370006126.0,0.10373,91772620.0,187788114.0,338200529.0,0.0,Consumer Cyclical
845,GO,33.5,14,27.76,2719394495.3814697,0.207,1,3282309155.925434,3578101000.0,173241000.0,0.020130001,0.0,498519000.0,185511000.0,0.0,Consumer Defensive
847,GOGL,10.19,7,8.95,1798225083.2777405,0.139,1,2048178369.8533463,1113456000.0,574160000.0,0.096020006,-6394000.0,-89725000.0,503387000.0,0.0,Industrials
848,GOGO,20.0,5,14.23,1811052041.7404168,0.405,1,2544528118.6452856,404067000.0,157169000.0,0.12642999,5271000.0,68351000.0,103405000.0,0.0,Communication Services
849,GOL,4.9,6,2.4,3952488195.457764,1.042,1,8070980895.124754,15198725000.0,2077420000.0,-0.08327,679554000.0,7765341000.0,2168772000.0,0.0,Industrials
850,GOLD,21.21,14,19.68,34676948997.25195,0.078,0,37381751019.037605,11013000000.0,5381000000.0,0.047080003,44000000.0,-972000000.0,3481000000.0,0.0,Basic Materials
851,GOLF,53.0,7,48.56,3250888139.9360657,0.091,0,3546718960.670248,2270336000.0,315153000.0,0.081420004,743000.0,122406000.0,-67787000.0,0.0,Consumer Cyclical
852,GOOD,18.0,5,12.31,508970508.349514,0.462,1,744114883.2069895,148981000.0,105462000.0,0.02309,0.0,11293000.0,69177000.0,0.0,Real Estate
853,GOOS,20.55,12,18.44,1920028175.6076813,0.114,1,2138911387.626957,1098400000.0,223200000.0,0.050079998,66500000.0,194700000.0,86700000.0,-64900000.0,Consumer Cyclical
856,GPC,182.5,8,162.16,22833586658.37793,0.125,1,25687784990.67517,22095973000.0,1994308000.0,0.07294,0.0,3225463000.0,1466971000.0,0.0,Consumer Cyclical
857,GPI,230.0,5,219.2,3139075476.296997,0.049,0,3292890174.63555,16222100000.0,1180600000.0,-1.0,900000.0,2740200000.0,585900000.0,0.0,Consumer Cyclical
858,GPK,27.5,14,25.18,7733331650.846191,0.092,0,8444798162.724041,9440000000.0,1597000000.0,0.06279,0.0,2284000000.0,1090000000.0,0.0,Consumer Cyclical
859,GPN,144.0,20,103.93,27415071200.50049,0.386,1,37997288683.89368,8975515000.0,3368379000.0,0.026919998,0.0,451753000.0,2244040000.0,0.0,Industrials
860,GPRE,45.5,8,30.05,1787743569.6109772,0.514,1,2706643764.39102,3662849000.0,26639000.0,-0.02888,0.0,835681000.0,69709000.0,0.0,Basic Materials
861,GPRO,5.0,5,4.84,754686742.5125732,0.033,0,779591405.0154881,1093541000.0,49479000.0,0.02549,214000.0,-67543000.0,5747000.0,0.0,Technology
862,GPS,11.0,17,9.26,3595917368.8812256,0.188,1,4271949834.230896,15616000000.0,489000000.0,-0.00014999999,18000000.0,-1054000000.0,607000000.0,0.0,Consumer Cyclical
863,GRFS,15.34,5,7.14,5912412492.320862,1.148,1,12699862033.50521,6063967000.0,1112026000.0,0.0155,0.0,1130849000.0,-10867000.0,0.0,Healthcare
864,GRMN,115.0,7,98.2,19151258790.43701,0.171,1,22426124043.60174,4860286000.0,1202972000.0,0.08243,0.0,-122509000.0,788259000.0,0.0,Technology
865,GRPH,3.0,6,2.5,145380750.0,0.2,1,174456900.0,0.0,-103287000.0,-0.16283001,2352000.0,0.0,-87980000.0,0.0,Healthcare
866,GRPN,10.0,5,3.79,116380665.82860948,1.639,1,307128577.1217004,967108000.0,1913000.0,-0.06905,-50500000.0,-368023000.0,-135987000.0,0.0,Communication Services
867,GRTS,7.0,6,2.5,219155000.0,1.8,1,613634000.0,46717000.0,-68862000.0,-0.3103,6560000.0,-37448000.0,-115946000.0,0.0,Healthcare
868,GRTX,7.0,5,2.5,71250250.0,1.8,1,199500700.0,0.0,-50606000.0,-0.50282,620000.0,0.0,-43426000.0,0.0,Healthcare
869,GRWG,4.3,7,3.17,193145251.64852145,0.356,1,261904961.23539507,422489000.0,-12608000.0,-0.048649997,0.0,-144323000.0,11948000.0,0.0,Consumer Cyclical
870,GT,17.0,7,10.3,2913468271.5514526,0.65,1,4807222648.059896,20805000000.0,1847000000.0,0.025840001,0.0,3327000000.0,521000000.0,0.0,Consumer Cyclical
871,GTES,15.0,9,13.0,3673852000.0,0.154,1,4239625208.0,3554200000.0,606900000.0,0.03201,-20200000.0,79800000.0,265800000.0,0.0,Industrials
873,GTLB,45.0,15,33.34,5053644149.849121,0.35,1,6822419602.296313,424336000.0,-205818000.0,-0.1169,0.0,171683000.0,-77408000.0,0.0,Technology
874,GTLS,199.0,17,111.54,4765144995.11261,0.784,1,8501018671.280896,1612400000.0,232700000.0,0.022939999,40500000.0,294700000.0,80800000.0,0.0,Industrials
875,GTN,15.0,7,8.07,715676624.9359131,0.859,1,1330442845.7558625,3676000000.0,1368000000.0,0.0561,46000000.0,1263000000.0,829000000.0,0.0,Communication Services
876,GTY,34.5,6,34.49,1611859187.4416351,0.0,0,1611859187.4416351,165588000.0,150135000.0,0.0432,5406000.0,10180000.0,93086000.0,0.0,Real Estate
878,GWRE,84.0,12,78.7,6443656690.133667,0.067,0,6875381688.372623,812614000.0,-159428000.0,-0.05743,17301000.0,69347000.0,-14103000.0,23837000.0,Technology
879,GWW,650.0,11,646.25,32654560125.0,0.006,0,32850487485.75,15228000000.0,2456000000.0,0.19525999,0.0,2206000000.0,1333000000.0,0.0,Industrials
880,GXO,60.0,15,48.68,5782015716.247559,0.233,1,7129225378.13324,8993000000.0,701000000.0,0.02611,-14000000.0,1053000000.0,542000000.0,0.0,Industrials
881,H,113.0,13,107.64,11520816774.673462,0.05,0,12096857613.407137,5891000000.0,914000000.0,0.017819999,125000000.0,2863000000.0,674000000.0,0.0,Consumer Cyclical
882,HA,11.0,6,8.7,447627170.18642426,0.264,1,565800743.1156403,2641267000.0,-128784000.0,-0.02734,123669000.0,1044683000.0,-57752000.0,0.0,Industrials
883,HAE,101.5,6,84.34,4391667949.310303,0.203,1,5283176543.020294,993196000.0,234438000.0,0.05559,64967000.0,122733000.0,261497000.0,89234000.0,Healthcare
884,HAIN,21.5,12,16.96,1514758574.230957,0.268,1,1920713872.1248536,1891793000.0,150823000.0,0.027980002,-23968000.0,-78509000.0,9558000.0,-70683000.0,Consumer Defensive
885,HAL,47.75,20,33.06,30169300444.253174,0.444,1,43564469841.50159,20297000000.0,3425000000.0,0.08236,408000000.0,5002000000.0,2242000000.0,0.0,Energy
886,HALO,58.0,9,37.43,5061022331.82373,0.55,1,7844584614.326782,660116000.0,317172000.0,0.12281,6493000.0,216806000.0,240110000.0,0.0,Healthcare
887,HAS,75.0,12,51.94,7287753562.832153,0.444,1,10523516144.72963,5856700000.0,1242700000.0,0.04822,682800000.0,-563700000.0,372900000.0,0.0,Consumer Cyclical
888,HAYW,12.0,9,11.16,2389177407.333374,0.075,0,2568365712.883377,1314136000.0,351425000.0,0.06273,0.0,-87658000.0,115944000.0,0.0,Industrials
889,HBI,7.0,10,5.05,1764762885.8538208,0.386,1,2445961359.7933955,6233650000.0,616078000.0,0.05472,0.0,-567590000.0,-358802000.0,0.0,Consumer Cyclical
890,HBM,7.07,12,5.21,1365155469.995499,0.357,1,1852515972.783892,1461440000.0,467114000.0,0.043860003,0.0,-40558000.0,487803000.0,0.0,Basic Materials
891,HCAT,16.0,15,12.42,729896080.4836273,0.288,1,940106151.662912,276236000.0,-86147000.0,-0.09673,5561000.0,34310000.0,-35270000.0,0.0,Healthcare
892,HCCI,41.0,5,33.73,815500317.9325104,0.216,1,991648386.6059326,709331000.0,154128000.0,0.100659996,0.0,193997000.0,92599000.0,0.0,Industrials
893,HCM,21.0,4,12.85,2235270519.1570435,0.634,1,3652432028.302609,426409000.0,-401106000.0,-0.19319999,0.0,70281000.0,-268599000.0,0.0,Healthcare
894,HCP,38.0,17,26.31,4945437979.614258,0.444,1,7141212442.562988,475889000.0,-292699000.0,-0.11427,0.0,155120000.0,-84462000.0,0.0,Technology
895,HCSG,14.5,6,13.73,1054844230.9110718,0.056,0,1113915507.8420918,1690176000.0,59634000.0,0.02865,-2276000.0,48217000.0,-8167000.0,0.0,Healthcare
896,HE,39.5,4,38.82,4249625366.592407,0.018,0,4326118623.191071,3741985000.0,646228000.0,0.014889999,-294841000.0,891606000.0,327930000.0,-126546000.0,Utilities
897,HEAR,10.0,5,10.22,174794708.56704712,-0.022,0,170949224.97857207,240166000.0,-51337000.0,-0.15735,5816000.0,-126188000.0,-41846000.0,0.0,Technology
898,HEES,62.0,5,39.75,1446267975.0,0.56,1,2256178041.0,1244518000.0,518897000.0,0.06064,300970000.0,181721000.0,313238000.0,0.0,Industrials
899,HEI,185.0,12,166.84,19879652923.64502,0.109,1,22046535092.322327,2208322000.0,628605000.0,0.0791,34863000.0,342640000.0,466562000.0,-1294000.0,Industrials
900,HELE,134.0,4,90.71,2176341511.0343933,0.477,1,3214456411.797799,2223355000.0,267040000.0,0.04829,-41979000.0,124556000.0,195400000.0,54577000.0,Consumer Defensive
901,HES,160.0,19,142.21,43716065976.19629,0.125,1,49180574223.220825,11324000000.0,5830000000.0,0.12212,-135000000.0,3851000000.0,3944000000.0,0.0,Energy
902,HESM,34.0,5,29.45,6868977077.949524,0.154,1,7926799547.953751,1275200000.0,796500000.0,0.13981,0.0,71400000.0,861100000.0,0.0,Energy
903,HEXO,2.34,6,1.24,53230348.40939045,0.887,1,100445667.44851978,191103000.0,-212180000.0,-0.14215,45446000.0,67334000.0,-48369000.0,68317000.0,Healthcare
904,HHC,87.5,4,75.52,3768515800.485992,0.159,1,4367709812.763265,1608488000.0,529087000.0,0.02881,0.0,180587000.0,325254000.0,0.0,Real Estate
905,HIBB,80.0,7,59.76,777579170.1602936,0.339,1,1041178508.8446332,1708316000.0,212338000.0,0.097729996,124000.0,17132000.0,77043000.0,0.0,Consumer Cyclical
906,HII,238.0,7,207.66,8290971008.21228,0.146,1,9501452775.411274,10676000000.0,1131000000.0,0.04717,0.0,1152000000.0,766000000.0,0.0,Industrials
907,HIMS,12.0,10,9.77,1993197333.3892825,0.228,1,2447646325.402039,526916000.0,-61293000.0,-0.12052,-70000.0,255038000.0,-26531000.0,0.0,Consumer Defensive
908,HIW,26.5,10,23.15,2493671658.908844,0.145,1,2855254049.4506264,828929000.0,529922000.0,0.0256,0.0,60922000.0,421779000.0,0.0,Real Estate
909,HL,6.0,7,6.44,3993392721.561951,-0.068,0,3721842016.4957385,718432000.0,173445000.0,0.00479,0.0,-88568000.0,89890000.0,0.0,Basic Materials
910,HLF,27.5,4,15.81,1547536595.0735092,0.739,1,2691166138.8328323,5204400000.0,679500000.0,0.12275,6100000.0,-598400000.0,352500000.0,0.0,Consumer Defensive
